game_date,game_status_text,points_home,points_away,home_team_wins,city_home,nickname_home,city_away,nickname_away
2012-04-10,Final,103,90,1,Cleveland,Cavaliers,Charlotte,Hornets
2012-01-03,Final,115,101,1,Cleveland,Cavaliers,Charlotte,Hornets
2011-04-05,Final,99,89,1,Cleveland,Cavaliers,Charlotte,Hornets
2010-10-05,Final,87,72,1,Cleveland,Cavaliers,Charlotte,Hornets
2010-01-03,Final,88,91,0,Cleveland,Cavaliers,Charlotte,Hornets
2009-10-31,Final,90,79,1,Cleveland,Cavaliers,Charlotte,Hornets
2009-10-06,Final,92,87,1,Cleveland,Cavaliers,Charlotte,Hornets
2009-01-07,Final,111,81,1,Cleveland,Cavaliers,Charlotte,Hornets
2008-10-30,Final,96,79,1,Cleveland,Cavaliers,Charlotte,Hornets
2008-03-16,Final,98,91,1,Cleveland,Cavaliers,Charlotte,Hornets
2008-01-11,Final,113,106,1,Cleveland,Cavaliers,Charlotte,Hornets
2007-02-02,Final,101,81,1,Cleveland,Cavaliers,Charlotte,Hornets
2006-12-13,Final,104,101,1,Cleveland,Cavaliers,Charlotte,Hornets
2006-03-22,Final,120,118,1,Cleveland,Cavaliers,Charlotte,Hornets
2005-01-11,Final,100,98,1,Cleveland,Cavaliers,Charlotte,Hornets
2004-11-20,Final,100,84,1,Cleveland,Cavaliers,Charlotte,Hornets
2019-04-09,Final,97,124,0,Cleveland,Cavaliers,Charlotte,Hornets
2018-11-13,Final,113,89,1,Cleveland,Cavaliers,Charlotte,Hornets
2017-11-24,Final,100,99,1,Cleveland,Cavaliers,Charlotte,Hornets
2016-12-10,Final,116,105,1,Cleveland,Cavaliers,Charlotte,Hornets
2016-11-13,Final,100,93,1,Cleveland,Cavaliers,Charlotte,Hornets
2016-04-03,Final,112,103,1,Cleveland,Cavaliers,Charlotte,Hornets
2016-02-24,Final,114,103,1,Cleveland,Cavaliers,Charlotte,Hornets
2015-01-23,Final,129,90,1,Cleveland,Cavaliers,Charlotte,Hornets
2014-12-15,Final,97,88,1,Cleveland,Cavaliers,Charlotte,Hornets
2020-03-11,Final,98,109,0,Miami,Heat,Charlotte,Hornets
2014-04-23,Final,101,97,1,Miami,Heat,Charlotte,Hornets
2014-04-20,Final,99,88,1,Miami,Heat,Charlotte,Hornets
2014-03-03,Final,124,107,1,Miami,Heat,Charlotte,Hornets
2013-12-01,Final,99,98,1,Miami,Heat,Charlotte,Hornets
2013-10-11,Final,86,75,1,Miami,Heat,Charlotte,Hornets
2013-03-24,Final,109,77,1,Miami,Heat,Charlotte,Hornets
2013-02-04,Final,99,94,1,Miami,Heat,Charlotte,Hornets
2012-04-13,Final,105,82,1,Miami,Heat,Charlotte,Hornets
2012-01-01,Final,129,90,1,Miami,Heat,Charlotte,Hornets
2011-04-08,Final,112,103,1,Miami,Heat,Charlotte,Hornets
2010-11-19,Final,95,87,1,Miami,Heat,Charlotte,Hornets
2010-10-18,Final,96,102,0,Miami,Heat,Charlotte,Hornets
2010-03-20,Final,77,71,1,Miami,Heat,Charlotte,Hornets
2010-01-02,Final,97,107,0,Miami,Heat,Charlotte,Hornets
2009-02-08,Final,96,92,1,Miami,Heat,Charlotte,Hornets
2008-12-08,Final,100,96,1,Miami,Heat,Charlotte,Hornets
2007-11-27,Final,110,90,1,Miami,Heat,Charlotte,Hornets
2007-11-04,Final,88,90,0,Miami,Heat,Charlotte,Hornets
2007-04-08,Final,103,111,0,Miami,Heat,Charlotte,Hornets
2007-02-05,Final,113,93,1,Miami,Heat,Charlotte,Hornets
2006-03-24,Final,114,93,1,Miami,Heat,Charlotte,Hornets
2005-11-12,Final,108,99,1,Miami,Heat,Charlotte,Hornets
2005-10-15,Final,72,82,0,Miami,Heat,Charlotte,Hornets
2005-04-19,Final,99,80,1,Miami,Heat,Charlotte,Hornets
2005-01-01,Final,113,90,1,Miami,Heat,Charlotte,Hornets
2019-11-25,Final,117,100,1,Miami,Heat,Charlotte,Hornets
2019-03-17,Final,93,75,1,Miami,Heat,Charlotte,Hornets
2018-10-20,Final,112,113,0,Miami,Heat,Charlotte,Hornets
2018-01-27,Final,95,91,1,Miami,Heat,Charlotte,Hornets
2017-12-01,Final,105,100,1,Miami,Heat,Charlotte,Hornets
2017-10-09,Final,109,106,1,Miami,Heat,Charlotte,Hornets
2017-03-08,Final,108,101,1,Miami,Heat,Charlotte,Hornets
2016-10-28,Final,91,97,0,Miami,Heat,Charlotte,Hornets
2016-05-01,Final,106,73,1,Miami,Heat,Charlotte,Hornets
2016-04-27,Final,88,90,0,Miami,Heat,Charlotte,Hornets
2016-04-20,Final,115,103,1,Miami,Heat,Charlotte,Hornets
2016-04-17,Final,123,91,1,Miami,Heat,Charlotte,Hornets
2016-03-17,Final,106,109,0,Miami,Heat,Charlotte,Hornets
2015-10-28,Final,104,94,1,Miami,Heat,Charlotte,Hornets
2015-10-04,Final,77,90,0,Miami,Heat,Charlotte,Hornets
2015-04-07,Final,105,100,1,Miami,Heat,Charlotte,Hornets
2014-11-23,Final,94,93,1,Miami,Heat,Charlotte,Hornets
2014-03-16,Final,92,101,0,Milwaukee,Bucks,Charlotte,Hornets
2013-11-23,Final,72,96,0,Milwaukee,Bucks,Charlotte,Hornets
2013-10-12,Final,76,83,0,Milwaukee,Bucks,Charlotte,Hornets
2013-04-01,Final,131,102,1,Milwaukee,Bucks,Charlotte,Hornets
2012-12-07,Final,108,93,1,Milwaukee,Bucks,Charlotte,Hornets
2012-04-06,Final,95,90,1,Milwaukee,Bucks,Charlotte,Hornets
2010-11-27,Final,104,101,1,Milwaukee,Bucks,Charlotte,Hornets
2010-10-30,Final,98,88,1,Milwaukee,Bucks,Charlotte,Hornets
2010-10-09,Final,86,78,1,Milwaukee,Bucks,Charlotte,Hornets
2010-02-20,Final,93,88,1,Milwaukee,Bucks,Charlotte,Hornets
2009-11-20,Final,95,88,1,Milwaukee,Bucks,Charlotte,Hornets
2009-01-02,Final,103,75,1,Milwaukee,Bucks,Charlotte,Hornets
2008-12-05,Final,101,96,1,Milwaukee,Bucks,Charlotte,Hornets
2007-12-22,Final,103,99,1,Milwaukee,Bucks,Charlotte,Hornets
2007-04-14,Final,92,113,0,Milwaukee,Bucks,Charlotte,Hornets
2007-03-17,Final,97,91,1,Milwaukee,Bucks,Charlotte,Hornets
2006-10-26,Final,124,126,0,Milwaukee,Bucks,Charlotte,Hornets
2006-02-11,Final,99,93,1,Milwaukee,Bucks,Charlotte,Hornets
2006-01-21,Final,101,91,1,Milwaukee,Bucks,Charlotte,Hornets
2005-04-08,Final,93,75,1,Milwaukee,Bucks,Charlotte,Hornets
2004-11-10,Final,102,100,1,Milwaukee,Bucks,Charlotte,Hornets
2019-11-30,Final,137,96,1,Milwaukee,Bucks,Charlotte,Hornets
2019-03-09,Final,131,114,1,Milwaukee,Bucks,Charlotte,Hornets
2019-01-25,Final,108,99,1,Milwaukee,Bucks,Charlotte,Hornets
2017-12-22,Final,109,104,1,Milwaukee,Bucks,Charlotte,Hornets
2017-10-23,Final,103,94,1,Milwaukee,Bucks,Charlotte,Hornets
2017-04-10,Final,89,79,1,Milwaukee,Bucks,Charlotte,Hornets
2016-10-26,Final,96,107,0,Milwaukee,Bucks,Charlotte,Hornets
2016-03-26,Final,91,115,0,Milwaukee,Bucks,Charlotte,Hornets
2016-02-19,Final,95,98,0,Milwaukee,Bucks,Charlotte,Hornets
2014-12-23,Final,101,108,0,Milwaukee,Bucks,Charlotte,Hornets
2020-02-12,Final,108,115,0,Minnesota,Timberwolves,Charlotte,Hornets
2014-01-10,Final,119,92,1,Minnesota,Timberwolves,Charlotte,Hornets
2012-11-14,Final,87,89,0,Minnesota,Timberwolves,Charlotte,Hornets
2012-02-15,Final,102,90,1,Minnesota,Timberwolves,Charlotte,Hornets
2011-01-05,Final,105,108,0,Minnesota,Timberwolves,Charlotte,Hornets
2010-02-10,Final,92,93,0,Minnesota,Timberwolves,Charlotte,Hornets
2009-03-14,Final,108,100,1,Minnesota,Timberwolves,Charlotte,Hornets
2008-03-04,Final,89,109,0,Minnesota,Timberwolves,Charlotte,Hornets
2007-02-21,Final,95,100,0,Minnesota,Timberwolves,Charlotte,Hornets
2005-11-19,Final,102,89,1,Minnesota,Timberwolves,Charlotte,Hornets
2005-03-08,Final,102,97,1,Minnesota,Timberwolves,Charlotte,Hornets
2018-12-05,Final,121,104,1,Minnesota,Timberwolves,Charlotte,Hornets
2017-11-05,Final,112,94,1,Minnesota,Timberwolves,Charlotte,Hornets
2016-11-15,Final,108,115,0,Minnesota,Timberwolves,Charlotte,Hornets
2016-10-21,Final,109,74,1,Minnesota,Timberwolves,Charlotte,Hornets
2015-11-10,Final,95,104,0,Minnesota,Timberwolves,Charlotte,Hornets
2015-03-22,Final,98,109,0,Minnesota,Timberwolves,Charlotte,Hornets
2020-01-10,Final,109,92,1,Utah,Jazz,Charlotte,Hornets
2013-12-30,Final,83,80,1,Utah,Jazz,Charlotte,Hornets
2013-03-01,Final,98,68,1,Utah,Jazz,Charlotte,Hornets
2011-01-31,Final,83,78,1,Utah,Jazz,Charlotte,Hornets
2010-02-24,Final,102,93,1,Utah,Jazz,Charlotte,Hornets
2009-02-02,Final,105,86,1,Utah,Jazz,Charlotte,Hornets
2008-03-25,Final,128,106,1,Utah,Jazz,Charlotte,Hornets
2007-03-05,Final,120,95,1,Utah,Jazz,Charlotte,Hornets
2006-03-01,Final,89,104,0,Utah,Jazz,Charlotte,Hornets
2005-02-01,Final,105,109,0,Utah,Jazz,Charlotte,Hornets
2019-04-01,Final,111,102,1,Utah,Jazz,Charlotte,Hornets
2018-02-09,Final,106,94,1,Utah,Jazz,Charlotte,Hornets
2017-02-04,Final,105,98,1,Utah,Jazz,Charlotte,Hornets
2016-01-27,Final,102,73,1,Utah,Jazz,Charlotte,Hornets
2015-03-16,Final,94,66,1,Utah,Jazz,Charlotte,Hornets
2020-03-09,Final,143,138,1,Atlanta,Hawks,Charlotte,Hornets
2014-04-14,Final,93,95,0,Atlanta,Hawks,Charlotte,Hornets
2013-12-28,Final,118,116,1,Atlanta,Hawks,Charlotte,Hornets
2012-12-13,Final,113,90,1,Atlanta,Hawks,Charlotte,Hornets
2012-11-28,Final,94,91,1,Atlanta,Hawks,Charlotte,Hornets
2012-04-04,Final,120,93,1,Atlanta,Hawks,Charlotte,Hornets
2012-01-12,Final,111,81,1,Atlanta,Hawks,Charlotte,Hornets
2011-12-22,Final,92,75,1,Atlanta,Hawks,Charlotte,Hornets
2011-02-12,Final,86,88,0,Atlanta,Hawks,Charlotte,Hornets
2010-12-17,Final,90,85,1,Atlanta,Hawks,Charlotte,Hornets
2010-03-19,Final,93,92,1,Atlanta,Hawks,Charlotte,Hornets
2010-01-22,Final,103,89,1,Atlanta,Hawks,Charlotte,Hornets
2009-10-12,Final,107,90,1,Atlanta,Hawks,Charlotte,Hornets
2008-12-15,Final,83,79,1,Atlanta,Hawks,Charlotte,Hornets
2008-11-21,Final,88,83,1,Atlanta,Hawks,Charlotte,Hornets
2008-10-13,Final,88,87,1,Atlanta,Hawks,Charlotte,Hornets
2007-12-15,Final,93,84,1,Atlanta,Hawks,Charlotte,Hornets
2007-11-14,Final,117,109,1,Atlanta,Hawks,Charlotte,Hornets
2007-10-11,Final,109,104,1,Atlanta,Hawks,Charlotte,Hornets
2007-01-19,Final,75,96,0,Atlanta,Hawks,Charlotte,Hornets
2006-11-29,Final,99,90,1,Atlanta,Hawks,Charlotte,Hornets
2006-10-27,Final,105,94,1,Atlanta,Hawks,Charlotte,Hornets
2006-04-14,Final,110,116,0,Atlanta,Hawks,Charlotte,Hornets
2005-12-27,Final,90,93,0,Atlanta,Hawks,Charlotte,Hornets
2005-10-12,Final,109,105,1,Atlanta,Hawks,Charlotte,Hornets
2005-04-11,Final,105,110,0,Atlanta,Hawks,Charlotte,Hornets
2005-01-15,Final,103,95,1,Atlanta,Hawks,Charlotte,Hornets
2019-02-09,Final,120,129,0,Atlanta,Hawks,Charlotte,Hornets
2018-11-25,Final,124,123,1,Atlanta,Hawks,Charlotte,Hornets
2018-03-15,Final,117,129,0,Atlanta,Hawks,Charlotte,Hornets
2018-01-31,Final,110,123,0,Atlanta,Hawks,Charlotte,Hornets
2017-04-11,Final,103,76,1,Atlanta,Hawks,Charlotte,Hornets
2016-12-17,Final,99,107,0,Atlanta,Hawks,Charlotte,Hornets
2016-02-28,Final,87,76,1,Atlanta,Hawks,Charlotte,Hornets
2015-10-30,Final,97,94,1,Atlanta,Hawks,Charlotte,Hornets
2015-04-10,Final,104,80,1,Atlanta,Hawks,Charlotte,Hornets
2014-11-29,Final,105,75,1,Atlanta,Hawks,Charlotte,Hornets
2014-10-20,Final,117,114,1,Atlanta,Hawks,Charlotte,Hornets
2019-12-11,Final,108,113,0,Brooklyn,Nets,Charlotte,Hornets
2014-03-19,Final,104,99,1,Brooklyn,Nets,Charlotte,Hornets
2014-02-12,Final,105,89,1,Brooklyn,Nets,Charlotte,Hornets
2013-04-06,Final,105,96,1,Brooklyn,Nets,Charlotte,Hornets
2012-12-28,Final,97,81,1,Brooklyn,Nets,Charlotte,Hornets
2012-03-24,Final,102,89,1,Brooklyn,Nets,Charlotte,Hornets
2012-01-22,Final,97,87,1,Brooklyn,Nets,Charlotte,Hornets
2011-04-11,Final,103,105,0,Brooklyn,Nets,Charlotte,Hornets
2010-11-03,Final,83,85,0,Brooklyn,Nets,Charlotte,Hornets
2010-04-12,Final,95,105,0,Brooklyn,Nets,Charlotte,Hornets
2009-12-04,Final,97,91,1,Brooklyn,Nets,Charlotte,Hornets
2009-04-13,Final,91,87,1,Brooklyn,Nets,Charlotte,Hornets
2008-12-26,Final,87,95,0,Brooklyn,Nets,Charlotte,Hornets
2008-04-15,Final,112,108,1,Brooklyn,Nets,Charlotte,Hornets
2008-01-04,Final,102,96,1,Brooklyn,Nets,Charlotte,Hornets
2006-11-28,Final,92,96,0,Brooklyn,Nets,Charlotte,Hornets
2006-04-06,Final,113,102,1,Brooklyn,Nets,Charlotte,Hornets
2005-12-14,Final,83,91,0,Brooklyn,Nets,Charlotte,Hornets
2005-02-25,Final,93,86,1,Brooklyn,Nets,Charlotte,Hornets
2004-11-30,Final,99,86,1,Brooklyn,Nets,Charlotte,Hornets
2019-11-20,Final,101,91,1,Brooklyn,Nets,Charlotte,Hornets
2019-03-01,Final,112,123,0,Brooklyn,Nets,Charlotte,Hornets
2018-12-26,Final,134,132,1,Brooklyn,Nets,Charlotte,Hornets
2018-03-21,Final,105,111,0,Brooklyn,Nets,Charlotte,Hornets
2016-12-26,Final,120,118,1,Brooklyn,Nets,Charlotte,Hornets
2016-11-04,Final,95,99,0,Brooklyn,Nets,Charlotte,Hornets
2016-03-22,Final,100,105,0,Brooklyn,Nets,Charlotte,Hornets
2016-02-21,Final,96,104,0,Brooklyn,Nets,Charlotte,Hornets
2015-03-04,Final,91,115,0,Brooklyn,Nets,Charlotte,Hornets
2020-02-10,Final,76,87,0,Detroit,Pistons,Charlotte,Hornets
2014-02-18,Final,96,108,0,Detroit,Pistons,Charlotte,Hornets
2013-12-20,Final,106,116,0,Detroit,Pistons,Charlotte,Hornets
2013-04-12,Final,113,93,1,Detroit,Pistons,Charlotte,Hornets
2013-01-06,Final,101,108,0,Detroit,Pistons,Charlotte,Hornets
2012-10-20,Final,85,80,1,Detroit,Pistons,Charlotte,Hornets
2012-03-31,Final,110,107,1,Detroit,Pistons,Charlotte,Hornets
2012-02-29,Final,109,94,1,Detroit,Pistons,Charlotte,Hornets
2011-02-02,Final,87,97,0,Detroit,Pistons,Charlotte,Hornets
2010-11-05,Final,97,90,1,Detroit,Pistons,Charlotte,Hornets
2009-11-11,Final,98,75,1,Detroit,Pistons,Charlotte,Hornets
2009-04-05,Final,104,97,1,Detroit,Pistons,Charlotte,Hornets
2009-01-13,Final,78,80,0,Detroit,Pistons,Charlotte,Hornets
2008-02-10,Final,113,87,1,Detroit,Pistons,Charlotte,Hornets
2007-12-09,Final,104,85,1,Detroit,Pistons,Charlotte,Hornets
2007-01-10,Final,96,103,0,Detroit,Pistons,Charlotte,Hornets
2006-11-24,Final,104,95,1,Detroit,Pistons,Charlotte,Hornets
2006-03-12,Final,94,78,1,Detroit,Pistons,Charlotte,Hornets
2006-01-14,Final,114,91,1,Detroit,Pistons,Charlotte,Hornets
2004-11-21,Final,117,116,1,Detroit,Pistons,Charlotte,Hornets
2019-11-29,Final,107,110,0,Detroit,Pistons,Charlotte,Hornets
2019-04-07,Final,91,104,0,Detroit,Pistons,Charlotte,Hornets
2018-11-11,Final,103,113,0,Detroit,Pistons,Charlotte,Hornets
2018-01-15,Final,107,118,0,Detroit,Pistons,Charlotte,Hornets
2017-10-18,Final,102,90,1,Detroit,Pistons,Charlotte,Hornets
2017-10-04,Final,104,109,0,Detroit,Pistons,Charlotte,Hornets
2017-02-23,Final,114,108,1,Detroit,Pistons,Charlotte,Hornets
2017-01-05,Final,115,114,1,Detroit,Pistons,Charlotte,Hornets
2016-03-25,Final,112,105,1,Detroit,Pistons,Charlotte,Hornets
2015-10-21,Final,94,99,0,Detroit,Pistons,Charlotte,Hornets
2015-04-12,Final,116,77,1,Detroit,Pistons,Charlotte,Hornets
2015-03-08,Final,101,108,0,Detroit,Pistons,Charlotte,Hornets
2020-02-20,Final,93,103,0,Chicago,Bulls,Charlotte,Hornets
2019-12-13,Final,73,83,0,Chicago,Bulls,Charlotte,Hornets
2014-01-11,Final,103,97,1,Chicago,Bulls,Charlotte,Hornets
2013-11-18,Final,86,81,1,Chicago,Bulls,Charlotte,Hornets
2013-01-28,Final,93,85,1,Chicago,Bulls,Charlotte,Hornets
2012-12-31,Final,81,91,0,Chicago,Bulls,Charlotte,Hornets
2012-01-21,Final,95,89,1,Chicago,Bulls,Charlotte,Hornets
2011-02-15,Final,106,94,1,Chicago,Bulls,Charlotte,Hornets
2011-01-18,Final,82,83,0,Chicago,Bulls,Charlotte,Hornets
2010-04-03,Final,96,88,1,Chicago,Bulls,Charlotte,Hornets
2009-11-07,Final,93,90,1,Chicago,Bulls,Charlotte,Hornets
2009-04-11,Final,113,106,1,Chicago,Bulls,Charlotte,Hornets
2008-01-25,Final,77,90,0,Chicago,Bulls,Charlotte,Hornets
2007-12-01,Final,111,95,1,Chicago,Bulls,Charlotte,Hornets
2007-04-13,Final,100,81,1,Chicago,Bulls,Charlotte,Hornets
2006-12-23,Final,115,76,1,Chicago,Bulls,Charlotte,Hornets
2005-12-20,Final,92,105,0,Chicago,Bulls,Charlotte,Hornets
2005-11-02,Final,109,105,1,Chicago,Bulls,Charlotte,Hornets
2005-04-02,Final,112,97,1,Chicago,Bulls,Charlotte,Hornets
2005-01-27,Final,101,93,1,Chicago,Bulls,Charlotte,Hornets
2018-10-24,Final,112,110,1,Chicago,Bulls,Charlotte,Hornets
2018-04-03,Final,120,114,1,Chicago,Bulls,Charlotte,Hornets
2017-11-17,Final,123,120,1,Chicago,Bulls,Charlotte,Hornets
2017-01-02,Final,118,111,1,Chicago,Bulls,Charlotte,Hornets
2016-10-17,Final,104,108,0,Chicago,Bulls,Charlotte,Hornets
2015-12-05,Final,96,102,0,Chicago,Bulls,Charlotte,Hornets
2015-11-13,Final,102,97,1,Chicago,Bulls,Charlotte,Hornets
2015-03-23,Final,98,86,1,Chicago,Bulls,Charlotte,Hornets
2015-02-25,Final,86,98,0,Chicago,Bulls,Charlotte,Hornets
2014-10-19,Final,101,96,1,Chicago,Bulls,Charlotte,Hornets
2014-01-31,Final,100,110,0,Los Angeles,Lakers,Charlotte,Hornets
2012-12-18,Final,101,100,1,Los Angeles,Lakers,Charlotte,Hornets
2012-01-31,Final,106,73,1,Los Angeles,Lakers,Charlotte,Hornets
2011-03-04,Final,92,84,1,Los Angeles,Lakers,Charlotte,Hornets
2010-02-03,Final,99,97,1,Los Angeles,Lakers,Charlotte,Hornets
2009-10-17,Final,91,87,1,Los Angeles,Lakers,Charlotte,Hornets
2009-01-27,Final,110,117,0,Los Angeles,Lakers,Charlotte,Hornets
2008-10-23,Final,88,77,1,Los Angeles,Lakers,Charlotte,Hornets
2008-10-21,Final,102,98,1,Los Angeles,Lakers,Charlotte,Hornets
2008-03-26,Final,95,108,0,Los Angeles,Lakers,Charlotte,Hornets
2007-10-20,Final,113,93,1,Los Angeles,Lakers,Charlotte,Hornets
2007-01-26,Final,97,106,0,Los Angeles,Lakers,Charlotte,Hornets
2005-12-04,Final,99,98,1,Los Angeles,Lakers,Charlotte,Hornets
2005-10-23,Final,98,97,1,Los Angeles,Lakers,Charlotte,Hornets
2005-10-21,Final,109,93,1,Los Angeles,Lakers,Charlotte,Hornets
2005-01-30,Final,101,90,1,Los Angeles,Lakers,Charlotte,Hornets
2019-10-27,Final,120,101,1,Los Angeles,Lakers,Charlotte,Hornets
2019-03-29,Final,129,115,1,Los Angeles,Lakers,Charlotte,Hornets
2018-01-05,Final,94,108,0,Los Angeles,Lakers,Charlotte,Hornets
2017-02-28,Final,104,109,0,Los Angeles,Lakers,Charlotte,Hornets
2016-01-31,Final,82,101,0,Los Angeles,Lakers,Charlotte,Hornets
2014-11-09,Final,107,92,1,Los Angeles,Lakers,Charlotte,Hornets
2020-01-13,Final,115,112,1,Portland,Trail Blazers,Charlotte,Hornets
2014-01-02,Final,134,104,1,Portland,Trail Blazers,Charlotte,Hornets
2013-03-04,Final,122,105,1,Portland,Trail Blazers,Charlotte,Hornets
2012-02-01,Final,112,68,1,Portland,Trail Blazers,Charlotte,Hornets
2011-03-05,Final,93,69,1,Portland,Trail Blazers,Charlotte,Hornets
2010-02-01,Final,98,79,1,Portland,Trail Blazers,Charlotte,Hornets
2009-01-28,Final,88,74,1,Portland,Trail Blazers,Charlotte,Hornets
2008-03-29,Final,85,93,0,Portland,Trail Blazers,Charlotte,Hornets
2007-03-01,Final,127,90,1,Portland,Trail Blazers,Charlotte,Hornets
2006-02-22,Final,106,110,0,Portland,Trail Blazers,Charlotte,Hornets
2005-02-04,Final,101,89,1,Portland,Trail Blazers,Charlotte,Hornets
2019-01-11,Final,127,96,1,Portland,Trail Blazers,Charlotte,Hornets
2018-02-08,Final,109,103,1,Portland,Trail Blazers,Charlotte,Hornets
2017-01-31,Final,115,98,1,Portland,Trail Blazers,Charlotte,Hornets
2016-01-29,Final,109,91,1,Portland,Trail Blazers,Charlotte,Hornets
2014-11-11,Final,102,100,1,Portland,Trail Blazers,Charlotte,Hornets
2020-02-01,Final,114,90,1,San Antonio,Spurs,Charlotte,Hornets
2014-02-28,Final,92,82,1,San Antonio,Spurs,Charlotte,Hornets
2013-01-30,Final,102,78,1,San Antonio,Spurs,Charlotte,Hornets
2012-03-02,Final,102,72,1,San Antonio,Spurs,Charlotte,Hornets
2011-03-19,Final,109,98,1,San Antonio,Spurs,Charlotte,Hornets
2009-12-11,Final,104,85,1,San Antonio,Spurs,Charlotte,Hornets
2009-03-10,Final,100,86,1,San Antonio,Spurs,Charlotte,Hornets
2008-02-19,Final,85,65,1,San Antonio,Spurs,Charlotte,Hornets
2006-11-15,Final,92,95,0,San Antonio,Spurs,Charlotte,Hornets
2006-01-24,Final,104,76,1,San Antonio,Spurs,Charlotte,Hornets
2005-03-18,Final,93,76,1,San Antonio,Spurs,Charlotte,Hornets
2019-01-14,Final,93,108,0,San Antonio,Spurs,Charlotte,Hornets
2017-11-03,Final,108,101,1,San Antonio,Spurs,Charlotte,Hornets
2017-01-07,Final,102,85,1,San Antonio,Spurs,Charlotte,Hornets
2015-11-07,Final,114,94,1,San Antonio,Spurs,Charlotte,Hornets
2015-01-28,Final,95,86,1,San Antonio,Spurs,Charlotte,Hornets
2014-02-04,Final,75,91,0,Golden State,Warriors,Charlotte,Hornets
2012-12-21,Final,115,100,1,Golden State,Warriors,Charlotte,Hornets
2011-01-28,Final,113,121,0,Golden State,Warriors,Charlotte,Hornets
2010-01-29,Final,110,121,0,Golden State,Warriors,Charlotte,Hornets
2009-02-27,Final,109,112,0,Golden State,Warriors,Charlotte,Hornets
2008-02-01,Final,127,96,1,Golden State,Warriors,Charlotte,Hornets
2007-01-27,Final,131,105,1,Golden State,Warriors,Charlotte,Hornets
2005-12-02,Final,107,100,1,Golden State,Warriors,Charlotte,Hornets
2004-12-12,Final,99,87,1,Golden State,Warriors,Charlotte,Hornets
2019-11-02,Final,87,93,0,Golden State,Warriors,Charlotte,Hornets
2019-03-31,Final,137,90,1,Golden State,Warriors,Charlotte,Hornets
2017-12-29,Final,100,111,0,Golden State,Warriors,Charlotte,Hornets
2017-02-01,Final,126,111,1,Golden State,Warriors,Charlotte,Hornets
2016-01-04,Final,111,101,1,Golden State,Warriors,Charlotte,Hornets
2014-11-15,Final,112,87,1,Golden State,Warriors,Charlotte,Hornets
2020-08-24,Final,106,121,0,Orlando,Magic,Milwaukee,Bucks
2020-08-22,Final,107,121,0,Orlando,Magic,Milwaukee,Bucks
2020-02-08,Final,95,111,0,Orlando,Magic,Milwaukee,Bucks
2014-01-31,Final,113,102,1,Orlando,Magic,Milwaukee,Bucks
2013-11-13,Final,94,91,1,Orlando,Magic,Milwaukee,Bucks
2013-04-10,Final,113,103,1,Orlando,Magic,Milwaukee,Bucks
2012-03-03,Final,114,98,1,Orlando,Magic,Milwaukee,Bucks
2012-02-17,Final,94,85,1,Orlando,Magic,Milwaukee,Bucks
2011-04-05,Final,78,72,1,Orlando,Magic,Milwaukee,Bucks
2011-01-05,Final,97,87,1,Orlando,Magic,Milwaukee,Bucks
2010-02-02,Final,99,82,1,Orlando,Magic,Milwaukee,Bucks
2009-12-30,Final,117,92,1,Orlando,Magic,Milwaukee,Bucks
2009-03-27,Final,110,94,1,Orlando,Magic,Milwaukee,Bucks
2008-11-24,Final,108,101,1,Orlando,Magic,Milwaukee,Bucks
2007-10-31,Final,102,83,1,Orlando,Magic,Milwaukee,Bucks
2007-03-05,Final,99,81,1,Orlando,Magic,Milwaukee,Bucks
2007-01-31,Final,98,73,1,Orlando,Magic,Milwaukee,Bucks
2006-04-05,Final,108,105,1,Orlando,Magic,Milwaukee,Bucks
2005-12-26,Final,108,93,1,Orlando,Magic,Milwaukee,Bucks
2004-12-29,Final,105,111,0,Orlando,Magic,Milwaukee,Bucks
2004-11-03,Final,93,92,1,Orlando,Magic,Milwaukee,Bucks
2004-03-03,Final,97,105,0,Orlando,Magic,Milwaukee,Bucks
2004-01-19,Final,106,99,1,Orlando,Magic,Milwaukee,Bucks
2019-11-01,Final,91,123,0,Orlando,Magic,Milwaukee,Bucks
2019-01-19,Final,108,118,0,Orlando,Magic,Milwaukee,Bucks
2018-03-14,Final,126,117,1,Orlando,Magic,Milwaukee,Bucks
2018-02-10,Final,104,111,0,Orlando,Magic,Milwaukee,Bucks
2017-01-20,Final,112,96,1,Orlando,Magic,Milwaukee,Bucks
2016-11-27,Final,96,104,0,Orlando,Magic,Milwaukee,Bucks
2016-04-11,Final,107,98,1,Orlando,Magic,Milwaukee,Bucks
2015-11-27,Final,114,90,1,Orlando,Magic,Milwaukee,Bucks
2015-01-29,Final,100,115,0,Orlando,Magic,Milwaukee,Bucks
2014-11-14,Final,101,85,1,Orlando,Magic,Milwaukee,Bucks
2020-08-11,Final,113,126,0,Washington,Wizards,Milwaukee,Bucks
2020-02-24,Final,134,137,0,Washington,Wizards,Milwaukee,Bucks
2014-04-12,Final,104,91,1,Washington,Wizards,Milwaukee,Bucks
2013-12-06,Final,105,109,0,Washington,Wizards,Milwaukee,Bucks
2013-03-13,Final,106,93,1,Washington,Wizards,Milwaukee,Bucks
2012-11-09,Final,91,101,0,Washington,Wizards,Milwaukee,Bucks
2012-04-18,Final,121,112,1,Washington,Wizards,Milwaukee,Bucks
